species,longitude,latitude
Rubus chamaemorus,5127646.731,4563264.634
Rubus chamaemorus,4903584.875,4985031.594
Rubus chamaemorus,4435538.623,4142644.009
Rubus chamaemorus,4572121.04,4459852.722
Rubus chamaemorus,4332793.629,4198878.427
Rubus chamaemorus,5168943.308,4299700.828
Rubus chamaemorus,4340707.217,4095159.732
Rubus chamaemorus,4773141.778,5125727.044
Rubus chamaemorus,4301734.914,4417005.321
Rubus chamaemorus,4561579.763,3856015.087
Rubus chamaemorus,4446593.674,4784390.809
Rubus chamaemorus,4453709.315,4590099.479
Rubus chamaemorus,4853306.902,5281759.451
Rubus chamaemorus,4988570.088,4410461.98
Rubus chamaemorus,4446655.086,4700548.307
Rubus chamaemorus,5100148.33,4338876.119
Rubus chamaemorus,5358767.308,4609563.531
Rubus chamaemorus,4286255.002,4308052.969
Rubus chamaemorus,5002965.529999999,4915856.345
Rubus chamaemorus,5012283.949,4676415.043
Rubus chamaemorus,4559605.018,4358309.575
Rubus chamaemorus,4433385.7,4309245.719
Rubus chamaemorus,5179843.004,4925744.823
Rubus chamaemorus,4531909.299,3795246.264
Rubus chamaemorus,4965452.693,4312815.637
Rubus chamaemorus,5097493.897,4337182.439
Rubus chamaemorus,5122314.666999999,4217287.287
Rubus chamaemorus,4664782.418,4547733.487
Rubus chamaemorus,5034558.068,4548954.833
Rubus chamaemorus,5002079.848,4240110.466
Rubus chamaemorus,4334614.872,4498362.933
Rubus chamaemorus,4204088.043,4031464.413
Rubus chamaemorus,4454369.125,4137525.006
Rubus chamaemorus,5106262.64,4608406.776
Rubus chamaemorus,4757790.705,4655049.19
Rubus chamaemorus,4634304.142,3959104.342
Rubus chamaemorus,4912843.594,4931077.183
Rubus chamaemorus,4182737.828,3922817.573
Rubus chamaemorus,4537516.035,3741772.953
Rubus chamaemorus,5107695.62,4337665.667
Rubus chamaemorus,5170754.262,4929001.63
Rubus chamaemorus,4787138.149,5142726.264
Rubus chamaemorus,4122615.362,4072574.282
Rubus chamaemorus,4302055.287,4417030.138
Rubus chamaemorus,4438537.947,4772958.798
Rubus chamaemorus,4976632.018,4861290.086
Rubus chamaemorus,5097240.021,4338150.204
Rubus chamaemorus,4268380.939,4117930.48
Rubus chamaemorus,4841938.306999999,5121161.362
Rubus chamaemorus,4798519.976,5102605.057
Rubus chamaemorus,4149786.482,3995442.696
Rubus chamaemorus,4332639.694,4092289.502
Rubus chamaemorus,4507659.771,4144425.326
Rubus chamaemorus,5023224.613,4678152.446
Rubus chamaemorus,4540208.697,4443444.167
Rubus chamaemorus,4377781.608,4587778.568
Rubus chamaemorus,4894273.746,5353947.375
Rubus chamaemorus,4291873.247,4260931.415
Rubus chamaemorus,4375229.857,4092978.332
Rubus chamaemorus,4083739.31,4136286.994
Rubus chamaemorus,5188796.370000001,4023823.737
Rubus chamaemorus,4124441.6430000006,4053187.312
Rubus chamaemorus,4740309.901,4745347.825
Rubus chamaemorus,4456051.791,4319694.583
Rubus chamaemorus,4499104.634,4602190.87
Rubus chamaemorus,4705812.596,4844023.338
Rubus chamaemorus,5030846.512,4646096.834
Rubus chamaemorus,4547249.076,4353876.297
Rubus chamaemorus,5053173.426,5140431.593
Rubus chamaemorus,4437775.654,4582008.655
Rubus chamaemorus,4785057.88,5164749.757
Rubus chamaemorus,5240321.571000001,4042049.672
Rubus chamaemorus,5116417.358,4222128.722
Rubus chamaemorus,5070190.912,4228286.694
Rubus chamaemorus,4927041.846999999,5003189.798
Rubus chamaemorus,5124414.411000001,4265673.425
Rubus chamaemorus,4493418.63,4338503.505
Rubus chamaemorus,4332011.719,3749454.832
Rubus chamaemorus,4926267.043,5003552.558
Rubus chamaemorus,5171687.812,4306136.836
Rubus chamaemorus,5072245.466,4898403.931
Rubus chamaemorus,4766917.888,5129225.837
Rubus chamaemorus,4452899.874,4163581
Rubus chamaemorus,4654174.139,3864321.394
Rubus chamaemorus,4413393.18,4467360.628
Rubus chamaemorus,4361942.759,4415645.584
Rubus chamaemorus,4376023.885,4294885.934
Rubus chamaemorus,4273257.564,4377986.529
Rubus chamaemorus,4357976.448,4280907.329
Rubus chamaemorus,4879139.171,5307111.286
Rubus chamaemorus,4521112.669,4838480.643
Rubus chamaemorus,4886795.7,5087074.35
Rubus chamaemorus,5211823.094,4755227.943
Rubus chamaemorus,5122502.405,5300406.41
Rubus chamaemorus,4759854.147,5154043.399
Rubus chamaemorus,4673506.501,5189284.713
Rubus chamaemorus,4938402.766999999,5203443.086
Rubus chamaemorus,4601704.175,5035530.971
Rubus chamaemorus,4374917.677,4230855.499
Rubus chamaemorus,4882930.644,5312613.501
Rubus chamaemorus,5154794.802,4554578.391
Rubus chamaemorus,5186471.801,4079049.232
Rubus chamaemorus,4731865.564,4997177.363
Rubus chamaemorus,4262267.637,4158267.919
Rubus chamaemorus,5132368.048,4487138.566
Rubus chamaemorus,5082963.077,4238690.246
Rubus chamaemorus,4468795.519,5012517.12
Rubus chamaemorus,4463352.562,4196340.354
Rubus chamaemorus,4633526.883,5185733.174
Rubus chamaemorus,5039942.742,4194450.341
Rubus chamaemorus,5123840.779,4573649.545
Rubus chamaemorus,4123720.8550000004,4177428.474
Rubus chamaemorus,5101073.084,4459230.292
Rubus chamaemorus,4530914.969,4116390.767
Rubus chamaemorus,4269132.888,4046776.086
Rubus chamaemorus,4149639.253,4267551.442
Rubus chamaemorus,4198224.525,4150388.587
Rubus chamaemorus,5150909.249,4902076.032
Rubus chamaemorus,5139511.122,4049248.327
Rubus chamaemorus,4266222.745,4111225.505
Rubus chamaemorus,4257695.96,4412070.21
Rubus chamaemorus,4249024.686,4370357.423
Rubus chamaemorus,4515730.912,4449776.399
Rubus chamaemorus,4212785.673,3998857.51
Rubus chamaemorus,5018191.759,4792165.834
Rubus chamaemorus,5077865.561,4238450.166
Rubus chamaemorus,4262804.332,4191231.799
Rubus chamaemorus,4339443.061,4463043.196
Rubus chamaemorus,4826907.826,5245525.239
Rubus chamaemorus,4220888.783,4159721.878
Rubus chamaemorus,5014747.235,4674979.103
Rubus chamaemorus,4413722.176,4234433.868
Rubus chamaemorus,4206095.226,4396438.351
Rubus chamaemorus,5232574.269,4074638.404
Rubus chamaemorus,5160758.215,4395222.836
Rubus chamaemorus,4827202.814,5062814.817000001
Rubus chamaemorus,5150238.262,4901247.874
Rubus chamaemorus,5081198.228,4245468.313
Rubus chamaemorus,4907934.357999999,5140197.800999999
Rubus chamaemorus,4333902.595,3754036.041
Rubus chamaemorus,4485701.82,4607846.567
Rubus chamaemorus,4277513.949,4417614.003
Rubus chamaemorus,5143833.28,4982150.825
Rubus chamaemorus,4334962.546,3752222.8539999994
Rubus chamaemorus,4349077.781,4372997.592
Rubus chamaemorus,4997894.87,4488935.138
Rubus chamaemorus,4392830.123,4093338.413
Rubus chamaemorus,4531486.471,4218799.027
Rubus chamaemorus,4163499.201,4185381.531
Rubus chamaemorus,4163818.1079999995,4244009.365
Rubus chamaemorus,4429984.139,4127553.325
Rubus chamaemorus,4894019.867,4948687.683
Rubus chamaemorus,4131370.521,4392985.063
Rubus chamaemorus,5090226.934,4214719.864
Rubus chamaemorus,4514988.349,4180144.599
Rubus chamaemorus,5017152.406,4458273.194
Rubus chamaemorus,4581096.951,5057489.386
Rubus chamaemorus,5055315.236,4927617.816
Rubus chamaemorus,4247464.35,4355894.263
Rubus chamaemorus,4767529.409,5160159.475000001
Rubus chamaemorus,4579083.485,5093529.541000001
Rubus chamaemorus,4402424.278,4645057.895
Rubus chamaemorus,4999420.710999999,5330239.441
Rubus chamaemorus,4973569.799,4826107.116
Rubus chamaemorus,5047876.718,4332002.467
Rubus chamaemorus,4942969.207,4390058.448
Rubus chamaemorus,4365986.928,4457131.995
Rubus chamaemorus,4517494.327,4264869.733
Rubus chamaemorus,4492664.585,5010743.711
Rubus chamaemorus,4148191.598,3982113.361
Rubus chamaemorus,4949723.147,4231072.335
Rubus chamaemorus,4521249.622,4224478.542
Rubus chamaemorus,4834791.012,4974269.745
Rubus chamaemorus,4758824.917,4923819.677
Rubus chamaemorus,5152127.578,4384826.293
Rubus chamaemorus,4307092.965,3790776.503
Rubus chamaemorus,4520613.235,5060226.523
Rubus chamaemorus,5114036.428,4289745.895
Rubus chamaemorus,4552397.994,4082870.628
Rubus chamaemorus,5061297.376,5267402.305
Rubus chamaemorus,4684649.065,5049514.994000001
Rubus chamaemorus,5183359.696,4395679.178
Rubus chamaemorus,5196950.252,4130352.312
Rubus chamaemorus,5171435.164,4307105.72
Rubus chamaemorus,4826099.682000001,5097472.39
Rubus chamaemorus,4293176.993,4210279.137
Rubus chamaemorus,4629514.267,4379456.351
Rubus chamaemorus,4670741.727,4238135.406
Rubus chamaemorus,5182464.381,4908562.594
Rubus chamaemorus,4306970.72,4415495.285
Rubus chamaemorus,4952875.808,5273761.425
Rubus chamaemorus,4414807.488,4560619.05
Rubus chamaemorus,4505520.28,4059766.216
Rubus chamaemorus,4495350.73,3864790.296
Rubus chamaemorus,4654853.319,4601388.974
Rubus chamaemorus,4506752.994,4153573.621
Rubus chamaemorus,4196032.245,4408039.447
Rubus chamaemorus,4554465.571,4309488.514
Rubus chamaemorus,4129894.583,4253404.319
Rubus chamaemorus,4487412.393,3806931.949
Rubus chamaemorus,4334660.372,4093256.63
Rubus chamaemorus,4622026.11,4339140.306
Rubus chamaemorus,4386444.311,4292539.659
Rubus chamaemorus,4139215.257,4410494.392
Rubus chamaemorus,4411126.472,4557565.944
Rubus chamaemorus,5252767.87,4629069.124
Rubus chamaemorus,4870008.819,5360525.515
Rubus chamaemorus,4768477.579,4729750.846000001
Rubus chamaemorus,4511398.468,5026210.419
Rubus chamaemorus,5044585.476,4239418.18
Rubus chamaemorus,5010081.365,4676887.234
Rubus chamaemorus,4505144.675,5063843.312
Rubus chamaemorus,4776674.488,4116233.919
Rubus chamaemorus,5172050.074,4327035.966
Rubus chamaemorus,4460144.284,4043760.868
Rubus chamaemorus,4838705.801,4954381.564
Rubus chamaemorus,5076521.621,4480526.734
Rubus chamaemorus,4538455.804,4367651.869
Rubus chamaemorus,5022122.058,5172499.483000001
Rubus chamaemorus,4229925.632,4003072.765
Rubus chamaemorus,5039457.952,4190532.662
Rubus chamaemorus,5057976.203,4734973.673
Rubus chamaemorus,4539907.212,5046137.2
Rubus chamaemorus,4184504.872,4046108.8700000006
Rubus chamaemorus,4814696.838,5151599.881
Rubus chamaemorus,5126638.449,4659864.696
Rubus chamaemorus,4486943.568,4267884.239
Rubus chamaemorus,4602955.708,5026185.011
Rubus chamaemorus,5204996.597,4022718.201
Rubus chamaemorus,4357599.314,4182184.399
Rubus chamaemorus,4784084.007000001,5164494.921
Rubus chamaemorus,5012587.965,4686787.665
Rubus chamaemorus,4599320.164,4253028.584
Rubus chamaemorus,4637803.7,5182636.621
Rubus chamaemorus,4390304.228,4447003.212
Rubus chamaemorus,5108289.302,5370572.059
Rubus chamaemorus,4470065.801,4347251.87
Rubus chamaemorus,4468535.044,4482111.887
Rubus chamaemorus,4261498.809,4241770.821
Rubus chamaemorus,5021969.997,4652092.89
Rubus chamaemorus,4697296.901,5225360.929999999
Rubus chamaemorus,5143915.1,4478677.71
Rubus chamaemorus,4259010.189,4264644.551
Rubus chamaemorus,5118114.571,4294733.481
Rubus chamaemorus,5215525.743,4105106.271
Rubus chamaemorus,4384020.518,4139371.854
Rubus chamaemorus,5212352.392999999,4614231.285
Rubus chamaemorus,4599629.741,4671748.14
Rubus chamaemorus,4291427.715,4182142.243
Rubus chamaemorus,4676764.693,4633719.749
Rubus chamaemorus,4998383.065,4805941.315
Rubus chamaemorus,4435587.148,4037212.177
Rubus chamaemorus,5149966.036,4792350.796
Rubus chamaemorus,4173903.3720000004,3970867.011
Rubus chamaemorus,4588431.972,4434151.096
Rubus chamaemorus,4455489.713,4247517.944
Rubus chamaemorus,4853778.445,5094930.403
Rubus chamaemorus,4907070.242,4900174.497
Rubus chamaemorus,4466417.202,4555717.398
Rubus chamaemorus,4423429.989,4745707.871
Rubus chamaemorus,4293957.294,4351784.285
Rubus chamaemorus,4414103.185,4292706.723
Rubus chamaemorus,5202317.191,4138730.999
Rubus chamaemorus,4414137.056,4537266.412
Rubus chamaemorus,4998285.578,4426351.389
Rubus chamaemorus,4598758.856,5030021.367
Rubus chamaemorus,4108227.873,4373845.934
Rubus chamaemorus,5026092.61,4243037.281
Rubus chamaemorus,4161775.538,4139443.769
Rubus chamaemorus,4077447.777,4222888.045
Rubus chamaemorus,5155686.823,4303042.36
Rubus chamaemorus,5193250.71,3985927.309
Rubus chamaemorus,5168177.403,4886393.954
Rubus chamaemorus,4292025.479,4384498.808
Rubus chamaemorus,4501507.751,4409233.09
Rubus chamaemorus,4290410.377,4333294.277
Rubus chamaemorus,4975441.009,5112293.555
Rubus chamaemorus,5048416.104,4742167.442999999
Rubus chamaemorus,5186422.213,4591042.51
Rubus chamaemorus,5035343.526,5025234.132
Rubus chamaemorus,4333889.92,4496232.363
Rubus chamaemorus,4372008.377,4077336.969
Rubus chamaemorus,5241833.824,4283267.262
Rubus chamaemorus,4546392.503,4502374.652
Rubus chamaemorus,5044853.752,4141032.401
Rubus chamaemorus,4773801.865,5163854.754
Rubus chamaemorus,4579194.845,4574172.626
Rubus chamaemorus,4451768.068,4387835.443
Rubus chamaemorus,5039393.488,4843829.623
Rubus chamaemorus,4306976.633,3790625.816
Rubus chamaemorus,4261591.006,4103307.9519999996
Rubus chamaemorus,4421320.04,4316654.184
Rubus chamaemorus,4625950.472,4599184.08
Rubus chamaemorus,4528639.596,4446768.042
Rubus chamaemorus,4474614.156,4291715.518
Rubus chamaemorus,4483404.006,4731992.517
Rubus chamaemorus,4430401.919,4618924.803
Rubus chamaemorus,4613920.724,4422243.25
Rubus chamaemorus,5101258.68,5372392.83
Rubus chamaemorus,5136312.473,4219990.134
Rubus chamaemorus,5173766.605,4488610.751
Rubus chamaemorus,4536717.496,4421419.835
Rubus chamaemorus,5060635.415,4779717.61
Rubus chamaemorus,5150669.071,5051676.048
Rubus chamaemorus,4198579.832,4406677.427
Rubus chamaemorus,4660970.575,4452148.762
Rubus chamaemorus,4761934.105,4596177.574
Rubus chamaemorus,4766617.603,4038560.735
Rubus chamaemorus,4415067.696,4341269.007
Rubus chamaemorus,5011175.073,5395504.42
Rubus chamaemorus,5002009.457,4664547.488
Rubus chamaemorus,5180258.451,4925818.237
Rubus chamaemorus,5221960.476,3992155.286
Rubus chamaemorus,4740581.945,4554572.389
Rubus chamaemorus,5097701.769,4340327.765
Rubus chamaemorus,4673916.205,5191320.857
Rubus chamaemorus,4741554.151,5219698.046
Rubus chamaemorus,4442831.115,4461778.981
Rubus chamaemorus,4461100.946,4620063.766
Rubus chamaemorus,4522859.421,4491189.097
Rubus chamaemorus,5348995.897,4445414.116
Rubus chamaemorus,5081151.653,5292611.953000001
Rubus chamaemorus,5013301.244,4431000.305
Rubus chamaemorus,4925648.968,5014325.97
Rubus chamaemorus,4423573.795,4072877.185
Rubus chamaemorus,4132193.892,4238494.274
Rubus chamaemorus,4784995.950999999,5276513.943
Rubus chamaemorus,4613311.319,4313562.732
Rubus chamaemorus,4294407.804,4124911.083
Rubus chamaemorus,4588433.559,4400782.342
Rubus chamaemorus,5228800.144,4882849.8
Rubus chamaemorus,4508764.113,4892470.148
Rubus chamaemorus,5012190.869,5002309.792
Rubus chamaemorus,4465787.783,4841546.174
Rubus chamaemorus,4905247.281,5052160.422
Rubus chamaemorus,4458054.846,4570237.822
Rubus chamaemorus,4771178.471999999,5014722.749
Rubus chamaemorus,5023035.767,4675015.678
Rubus chamaemorus,4117304.7269999995,4271300.039
Rubus chamaemorus,5288592.542,4692820.518
Rubus chamaemorus,4466693.904,4674064.965
Rubus chamaemorus,4465111.697,4284632.958
Rubus chamaemorus,4504878.332,4503453.444
Rubus chamaemorus,5102380.498,4607434.254
Rubus chamaemorus,4558030.869,4043842.7329999995
Rubus chamaemorus,4430299.68,4317394.075
Rubus chamaemorus,4153741.084,3927182.325
Rubus chamaemorus,5320170.562,4537187.341
Rubus chamaemorus,4501924.708,4734193.659
Rubus chamaemorus,4523942.179,4196401.403
Rubus chamaemorus,4472974.876,3850371.796
Rubus chamaemorus,4178217.377,4063364.32
Rubus chamaemorus,4651516.453,4446756.857
Rubus chamaemorus,5353486.86,4599916.087
Rubus chamaemorus,4729737.75,4126036.098
Rubus chamaemorus,4605034.653,5157034.956
Rubus chamaemorus,4208197.675,4018198.18
Rubus chamaemorus,4815411.452,5063119.756
Rubus chamaemorus,4186652.973,4372980.581
Rubus chamaemorus,4354101.575,4469358.895
Rubus chamaemorus,4671354.756,4767614.063
Rubus chamaemorus,4170592.022,4149336.292
Rubus chamaemorus,5214414.7,4150647.338
Rubus chamaemorus,4326194.875,4080010.3690000004
Rubus chamaemorus,5054264.276,4331165.569
Rubus chamaemorus,4527377.812,4604901.056
Rubus chamaemorus,4894523.463999999,5036116.805000001
Rubus chamaemorus,4682000.34,5050138.723000001
Rubus chamaemorus,4218918.489,4065969.14
Rubus chamaemorus,5142644.906,4689736.927
Rubus chamaemorus,5002444.342,4823157.857000001
Rubus chamaemorus,4586715.007,4110741.668
Rubus chamaemorus,4299679.258,4192716.627
Rubus chamaemorus,4976500.273000001,4474622.278
Rubus chamaemorus,4685128.406,5140152.48
Rubus chamaemorus,5083119.774,4789915.552
Rubus chamaemorus,4449498.026,4978813.528
Rubus chamaemorus,4537571.481,3800844.299
Rubus chamaemorus,4583814.888,3794134.629
Rubus chamaemorus,4170509.749,4169113.3810000005
Rubus chamaemorus,4602026.67,5035553.633
Rubus chamaemorus,5152859.309,4226114.404
Rubus chamaemorus,4220208.852,4396512.201
Rubus chamaemorus,4411511.818,4525756.49
Rubus chamaemorus,4458364.895,4025329.632
Rubus chamaemorus,4421445.571,4315197.565
Rubus chamaemorus,4841876.002,5120919.674
Rubus chamaemorus,4888010.412,5002117.604
Rubus chamaemorus,4908822.281,5052119.251
Rubus chamaemorus,5050294.703,4329066.42
Rubus chamaemorus,5195659.488,3975028.526
Rubus chamaemorus,4274705.013,4163993.029
Rubus chamaemorus,5105665.037,4345408.457
Rubus chamaemorus,5183400.657,4249201.524
Rubus chamaemorus,4813826.077,5200839.532
Rubus chamaemorus,4570754.081,4429688.811
Rubus chamaemorus,5022485.773,4692380.079
Rubus chamaemorus,5082645.237,4592182.659
Rubus chamaemorus,5147007.893,4502128.894
Rubus chamaemorus,5012202.515,4798880.919000001
Rubus chamaemorus,4597357.84,3810710.526
Rubus chamaemorus,4836211.281,4900366.224
Rubus chamaemorus,4433089.807,4308904.034
Rubus chamaemorus,4873885.99,5336707.239
Rubus chamaemorus,5055176.811,4335070.829
Rubus chamaemorus,5088074.324,4211090.11
Rubus chamaemorus,4300621.183,4307789.673
Rubus chamaemorus,4686027.284,4695073.63
Rubus chamaemorus,4396801.951,4326676.183
Rubus chamaemorus,4996724.773,4239533.597
Rubus chamaemorus,5085596.046,4216660.128
Rubus chamaemorus,4073880.646,4265966.922
Rubus chamaemorus,4658232.946,5195544.559
Rubus chamaemorus,4399519.926,4341523.271
Rubus chamaemorus,4876907.093,4833298.063
Rubus chamaemorus,5101670.907,4333069.149
Rubus chamaemorus,5090366.093,4226098.165
Rubus chamaemorus,4807969.580999999,4897303.357
Rubus chamaemorus,4963599.768,4835911.107000001
Rubus chamaemorus,5326817.189,4561778.787
Rubus chamaemorus,5012805.496,4674487.767
Rubus chamaemorus,4784774.475,5121589.311
Rubus chamaemorus,4550651.364,4963098.275
Rubus chamaemorus,4480061.155,4681497.32
Rubus chamaemorus,5273082.764,4293008.684
Rubus chamaemorus,4492141.304,4348935.487
Rubus chamaemorus,4896452.583,4170271.74
Rubus chamaemorus,5326723.384,4535634.578
Rubus chamaemorus,5029125.657,4617855.817
Rubus chamaemorus,4858168.919,4841500.525
Rubus chamaemorus,4650170.417,4237476.22
Rubus chamaemorus,4629452.171,4688126.282
Rubus chamaemorus,4477815.715,4313284.196
Rubus chamaemorus,4715220.651,3975197.866
Rubus chamaemorus,4481799.929,4734124.875
Rubus chamaemorus,5202452.897,4139258.347
Rubus chamaemorus,4288137.714,4077047.052
Rubus chamaemorus,5002766.115,4634878.657
Rubus chamaemorus,4377930.684,4638963.29
Rubus chamaemorus,4685530.772,5049389.83
Rubus chamaemorus,4538218.915,4347036.964
Rubus chamaemorus,4995662.776,4854431.807
Rubus chamaemorus,4828298.167,5097402.338
Rubus chamaemorus,4323949.76,4312008.116
Rubus chamaemorus,4753506.881,4548004.988
Rubus chamaemorus,4508134.342,5017206.412
Rubus chamaemorus,5380086.699,4563397.004
Rubus chamaemorus,4194087.969,4403625.201
Rubus chamaemorus,4256570.119,4404118.74
Rubus chamaemorus,5032834.36,4829825.884
Rubus chamaemorus,4777039.949,4506866.684
Rubus chamaemorus,5226035.464,4675322.563
Rubus chamaemorus,4944291.357,4981084.125
Rubus chamaemorus,5105745.258,4610337.69
Rubus chamaemorus,4518413.516,4725777.883
Rubus chamaemorus,4530266.549,4446564.342
Rubus chamaemorus,4665457.489,4889132.549
Rubus chamaemorus,4412971.979,4091132.182
Rubus chamaemorus,5043185.566,4495715.86
Rubus chamaemorus,4502260.246,4323408.909
Rubus chamaemorus,4600541.586,5119811.406
Rubus chamaemorus,4170621.019,4337627.236
Rubus chamaemorus,4383243.035,4465350.112
Rubus chamaemorus,4762425.665,5013525.641
Rubus chamaemorus,4933126.471,4239250.305
Rubus chamaemorus,4551150.461,4608886.724
Rubus chamaemorus,5184715.877,3968048.253
Rubus chamaemorus,4331658.941,4481473.339
Rubus chamaemorus,4605210.37,4686815.13
Rubus chamaemorus,4950767.156,5214773.691
Rubus chamaemorus,5188647.53,4379456.217
Rubus chamaemorus,4678579.821,4498652.314
Rubus chamaemorus,5152077.938,4486897.157
Rubus chamaemorus,4895923.885000001,4895378.491
Rubus chamaemorus,5112588.066,4334760.794
Rubus chamaemorus,5116859.107,4216447.203
Rubus chamaemorus,4183651.912,4195182.289
Rubus chamaemorus,5033658.723000001,4335293.106
Rubus chamaemorus,5042724.227,5063625.176
Rubus chamaemorus,4627173.846,4674336.01
Rubus chamaemorus,4261429.696,4107166.496
Rubus chamaemorus,4139999.326,4394377.887
Rubus chamaemorus,5186963.317,4882094.718
Rubus chamaemorus,5179823.063,4927682.733
Rubus chamaemorus,5346492.365,4430736.135
Rubus chamaemorus,5170295.618,4299601.906
Rubus chamaemorus,4546324.034,4492962.113
Rubus chamaemorus,4478468.085,4247177.194
Rubus chamaemorus,5151059.395,4902723.001
Rubus chamaemorus,4664752.055,4202446.673
Rubus chamaemorus,5023660.858,5325790.666
Rubus chamaemorus,4222315.423,4079595.413
Rubus chamaemorus,4481413.104,4216687.019
Rubus chamaemorus,5038590.151,4222089.408
Rubus chamaemorus,4490256.619,4238740.21
Rubus chamaemorus,4360986.051,4316983.899
Rubus chamaemorus,4333669.936,3751248.511
Rubus chamaemorus,4420851.696,4833157.187
Rubus chamaemorus,4741314.252,4577549.882
Rubus chamaemorus,4930671.789,5149123.515
Rubus chamaemorus,4543840.969,3850873.126
Rubus chamaemorus,4615332.174,4424716.707
Rubus chamaemorus,5306869.757,4682694.433
Rubus chamaemorus,4488359.463,5017796.248
Rubus chamaemorus,4906246.096,5036650.979
Rubus chamaemorus,4899047.927,5096573.030000001
Rubus chamaemorus,4911150.089000001,5135435.534
Rubus chamaemorus,4909808.101,5051412.362
Rubus chamaemorus,4454290.32,4598877.968
Rubus chamaemorus,4594638.034,4301626.81
Rubus chamaemorus,4340388.082,3773422.765
Rubus chamaemorus,5155210.112,4302047.613
Rubus chamaemorus,5174271.08,4939355.494
Rubus chamaemorus,5237057.113,4381499.082
Rubus chamaemorus,4762073.338000001,5153600.02
Rubus chamaemorus,4565252.099,4241850.469
Rubus chamaemorus,4869748.14,5360747.253
Rubus chamaemorus,4370168.633,4236225.56
Rubus chamaemorus,4290806.08,3980221.745
Rubus chamaemorus,5041957.928,4036643.048
Rubus chamaemorus,4665258.142,5113521.59
Rubus chamaemorus,5008596.769,4734494.305
Rubus chamaemorus,5091813.812,4323391.005
Rubus chamaemorus,4221173.649,4159207.674
Rubus chamaemorus,4433238.722,3978665.804
Rubus chamaemorus,4852865.792,4167304.723
Rubus chamaemorus,4770427.902,5135275.058
Rubus chamaemorus,5087559.424,4687519.868
Rubus chamaemorus,4393060.644,4531979.322
Rubus chamaemorus,5108342.063,5372948.941000001
Rubus chamaemorus,4762434.632999999,5122920.823000001
Rubus chamaemorus,4375236.913,4095268.4479999994
Rubus chamaemorus,4332314.528,3756672.522
Rubus chamaemorus,5176496.366,4701618.218
Rubus chamaemorus,4461683.77,4330020.266
Rubus chamaemorus,5068503.316,4790460.714
Rubus chamaemorus,5061559.945,5119681.993
Rubus chamaemorus,4607580.747,5138413.163
Rubus chamaemorus,5202780.316,4785666.307999999
Rubus chamaemorus,4235647.027,4416355.913
Rubus chamaemorus,5115089.574000001,5306190.317
Rubus chamaemorus,4949049.894,4225752.27
Rubus chamaemorus,4668069.703,4723047.024
Rubus chamaemorus,4613011.569,4703544.875
Rubus chamaemorus,4687627.063,4494214.225
Rubus chamaemorus,5209758.289000001,4586952.921
Rubus chamaemorus,4511594.996,4394211.673
Rubus chamaemorus,4564968.311,4635165.493
Rubus chamaemorus,4460773.58,4998100.552
Rubus chamaemorus,4832633.362,4558762.438
Rubus chamaemorus,4577208.641,4997369.801
Rubus chamaemorus,4220176.247,4476843.984
Rubus chamaemorus,5291075.6280000005,4034319.051
Rubus chamaemorus,4963543.031,4576536.619
Rubus chamaemorus,4600864.034,4577869.818
Rubus chamaemorus,4175489.224,4056737.766
Rubus chamaemorus,4998898.484,5203438.596
Rubus chamaemorus,5120950.899,4634748.735
Rubus chamaemorus,4365827.746,4040879.563
Rubus chamaemorus,5134103.885,4259030.265
Rubus chamaemorus,5077398.595,5206991.525
Rubus chamaemorus,5128043.149,4221393.356
Rubus chamaemorus,4355399.784,4467957.695
Rubus chamaemorus,4970599.65,5262903.779
Rubus chamaemorus,4963558.423,5046622.028
Rubus chamaemorus,5210739.84,4660576.229
Rubus chamaemorus,4163936.814,4082507.126
Rubus chamaemorus,4143554.257,3986225.115
Rubus chamaemorus,5330640.539,4040725.591
Rubus chamaemorus,5202747.69,4675714.196
Rubus chamaemorus,4611013.723,4403243.048
Rubus chamaemorus,4881196.128,4944172.214
Rubus chamaemorus,4413976.635,4537254.304
Rubus chamaemorus,4996872.139,4637504.992
Rubus chamaemorus,4412463.629,4303097.718
Rubus chamaemorus,5005641.355,5149739.961
Rubus chamaemorus,4291120.777,4310630.647
Rubus chamaemorus,4579087.876,4256095.957
Rubus chamaemorus,4063488.794,4154212.657
Rubus chamaemorus,4621416.382,4574092.388
Rubus chamaemorus,4745394.465,4508855.2
Rubus chamaemorus,4165681.2869999995,4026863.448
Rubus chamaemorus,5221793.242,4658303.118
Rubus chamaemorus,4064544.338,4152778.959
Rubus chamaemorus,4980416.437,4884149.407999999
Rubus chamaemorus,4533769.903,4385800.339
Rubus chamaemorus,4436857.169,4565983.402
Rubus chamaemorus,4214494.641,4230140.29
Rubus chamaemorus,4606723.041,3821395.267
Rubus chamaemorus,5048662.864,5017878.838000001
Rubus chamaemorus,5071942.397,4741189.497
Rubus chamaemorus,4400282.936,4322022.583
Rubus chamaemorus,4998610.335,4867445.784
Rubus chamaemorus,4343098.039,4346052.773
Rubus chamaemorus,4328385.886,4076387.415
Rubus chamaemorus,4237968.159,4207900.561
Rubus chamaemorus,4648932.544,4446449.797
Rubus chamaemorus,4548109.51,4363587.779
Rubus chamaemorus,4657310.029,4478642.656
Rubus chamaemorus,4485372.278,4136156.77
Rubus chamaemorus,5076218.474,4232883.63
Rubus chamaemorus,4782362.764,5155838.781
